ptype,proxy,latency,exit_ip,https,anonymity,country,targets,asn,org,hosting,blocklisted,url
socks5,45.74.31.50:6328,563,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.50:6328
http,144.124.251.24:10431,564,144.124.251.24,True,transparent,NL,,216071,SERVERS TECH FZCO,True,False,http://144.124.251.24:10431
socks5,45.74.31.47:6135,564,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:6135
socks5,45.74.31.30:8289,564,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.30:8289
socks5,45.74.31.47:7668,564,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:7668
socks4,185.130.219.12:4153,565,185.130.219.10,False,elite,ES,,56697,SUIS BOGA TELECOM SL,False,False,socks4://185.130.219.12:4153
socks5,45.74.31.30:4441,565,5.135.54.114,True,elite,FR,,16276,OVH SAS,True,False,socks5://45.74.31.30:4441
socks5,45.74.31.50:6340,566,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.50:6340
socks5,45.74.31.25:5662,567,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.25:5662
http,35.207.207.93:8899,567,35.207.207.93,True,elite,IN,,15169,Google LLC,True,False,http://35.207.207.93:8899
socks4,186.216.195.1:4153,568,186.216.195.1,False,elite,BR,,52973,YIPI Telecom LTDA.,False,False,socks4://186.216.195.1:4153
socks5,45.74.31.25:9958,569,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.25:9958
socks5,45.74.31.42:4767,571,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.42:4767
socks5,45.74.31.22:4632,572,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.22:4632
socks5,45.74.31.47:4144,574,129.121.112.81,True,elite,US,,31898,Oracle Corporation,True,False,socks5://45.74.31.47:4144
socks5,45.74.31.47:6102,574,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:6102
socks5,45.74.31.50:6025,575,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.50:6025
socks5,45.74.31.47:6292,578,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:6292
socks5,45.74.31.50:47968,578,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.50:47968
socks5,45.74.31.50:5088,579,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.50:5088
socks5,66.42.224.229:41679,581,66.42.224.229,False,elite,US,,6181,Cincinnati Bell Telephone Company LLC,False,False,socks5://66.42.224.229:41679
socks5,72.49.49.11:31034,582,72.49.49.11,False,elite,US,,6181,Cincinnati Bell Telephone Company LLC,False,False,socks5://72.49.49.11:31034
socks5,45.74.31.47:6212,582,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:6212
http,27.109.207.84:80,583,27.109.207.84,False,elite,MO,,4609,Companhia de Telecomunicacoes de Macau,False,False,http://27.109.207.84:80
socks4,81.162.195.35:4153,583,81.162.195.35,True,elite,CZ,,34955,Martin Vicenik,False,True,socks4://81.162.195.35:4153
socks5,45.74.31.42:7624,584,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.42:7624
socks5,213.111.146.36:18080,585,213.111.146.36,True,elite,NL,,43641,SOLLUTIUM EU Sp z.o.o.,False,False,socks5://213.111.146.36:18080
http,182.155.254.159:80,585,182.155.254.159,False,elite,TW,,17809,VEE TIME CORP.,False,False,http://182.155.254.159:80
socks5,194.238.79.156:1080,587,194.238.79.156,True,elite,DE,,58212,dataforest GmbH,True,True,socks5://194.238.79.156:1080
socks5,45.74.31.22:6430,587,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.22:6430
socks5,45.74.31.22:4282,588,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.22:4282
socks5,45.74.31.42:7271,589,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.42:7271
http,203.205.49.2:10129,590,203.205.49.132,False,elite,VN,,45903,CMC Telecom Infrastructure Company,False,False,http://203.205.49.2:10129
socks5,45.74.31.50:11240,592,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.50:11240
socks4,82.132.19.108:4153,593,82.132.19.108,False,elite,HR,,2108,Croatian Academic and Research Network,False,False,socks4://82.132.19.108:4153
socks5,45.74.31.42:13301,595,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.42:13301
socks5,45.74.31.50:10388,595,207.180.254.56,True,elite,DE,,51167,Contabo GmbH,True,False,socks5://45.74.31.50:10388
socks5,45.74.31.47:7325,595,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:7325
socks5,129.151.240.183:1080,599,129.151.240.183,True,elite,FR,,31898,Oracle Corporation,True,True,socks5://129.151.240.183:1080
socks5,45.74.31.40:10281,600,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.40:10281
socks5,184.178.172.28:15294,600,184.178.172.28,False,elite,US,,22773,Cox Communications Inc.,False,True,socks5://184.178.172.28:15294
socks5,24.249.199.4:4145,600,24.249.199.4,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://24.249.199.4:4145
socks5,184.181.217.194:4145,601,184.181.217.194,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://184.181.217.194:4145
socks5,45.74.31.42:4210,601,129.121.112.81,True,elite,US,,31898,Oracle Corporation,True,False,socks5://45.74.31.42:4210
http,43.251.225.168:8080,601,43.251.225.168,False,elite,HK,,401696,cognetcloud INC,True,False,http://43.251.225.168:8080
http,45.239.175.60:8080,602,45.239.175.60,False,elite,BR,,268373,ESTARNET LTDA-ME,False,False,http://45.239.175.60:8080
socks5,45.74.31.22:5029,603,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.22:5029
socks4,46.10.198.10:4153,604,46.10.198.10,True,elite,BG,,8866,Vivacom Bulgaria EAD,False,False,socks4://46.10.198.10:4153
socks5,98.191.0.47:4145,604,98.191.0.47,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://98.191.0.47:4145
socks5,98.178.72.30:4145,604,98.178.72.30,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://98.178.72.30:4145
socks5,72.195.34.58:4145,605,72.195.34.58,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://72.195.34.58:4145
socks5,174.64.199.82:4145,606,174.64.199.82,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://174.64.199.82:4145
socks5,184.178.172.17:4145,606,184.178.172.17,False,elite,US,,22773,Cox Communications Inc.,False,True,socks5://184.178.172.17:4145
socks5,45.74.31.22:6432,606,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.22:6432
socks5,184.178.172.13:15311,607,184.178.172.13,False,elite,US,,22773,Cox Communications Inc.,False,True,socks5://184.178.172.13:15311
socks5,98.188.47.132:4145,607,98.188.47.132,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://98.188.47.132:4145
socks5,45.74.31.30:10312,607,109.234.164.108,True,elite,FR,,50474,O2SWITCH SARL,False,False,socks5://45.74.31.30:10312
socks4,46.8.113.170:1080,608,46.8.113.170,True,elite,CZ,,215305,Mastersoft S.R.L.,False,False,socks4://46.8.113.170:1080
socks5,98.181.137.83:4145,608,98.181.137.83,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://98.181.137.83:4145
socks5,98.178.72.21:10919,608,98.178.72.21,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://98.178.72.21:10919
socks5,47.245.165.201:1080,608,47.245.165.201,False,elite,DE,,45102,"Alibaba (US) Technology Co., Ltd.",True,True,socks5://47.245.165.201:1080
socks4,45.61.188.134:44499,610,45.61.188.134,True,elite,US,,53667,FranTech Solutions,True,False,socks4://45.61.188.134:44499
socks5,184.181.217.210:4145,611,184.181.217.210,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://184.181.217.210:4145
socks5,72.195.114.169:4145,611,72.195.114.169,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://72.195.114.169:4145
socks5,45.74.31.42:4249,611,129.121.112.81,True,elite,US,,31898,Oracle Corporation,True,False,socks5://45.74.31.42:4249
socks5,184.178.172.25:15291,612,184.178.172.25,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://184.178.172.25:15291
socks5,45.74.31.25:7028,612,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.25:7028
socks5,45.74.31.50:4198,613,81.88.34.87,True,elite,DE,,8648,dogado GmbH,False,False,socks5://45.74.31.50:4198
socks4,177.207.247.189:4153,613,177.207.247.189,True,elite,BR,,18881,TELEFÔNICA BRASIL S.A,False,False,socks4://177.207.247.189:4153
http,103.63.190.84:8080,614,103.63.190.84,False,elite,KH,,135375,"Today Communication Co.,Ltd",False,False,http://103.63.190.84:8080
socks5,45.74.31.30:12421,615,178.105.157.51,True,elite,DE,,24940,Hetzner Online GmbH,True,False,socks5://45.74.31.30:12421
socks5,45.74.31.25:5683,615,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.25:5683
http,178.92.72.229:8080,616,178.92.72.229,True,elite,IN,,0,,,False,http://178.92.72.229:8080
socks5,95.111.228.190:1081,619,95.111.228.190,True,elite,DE,,51167,Contabo GmbH,True,False,socks5://95.111.228.190:1081
socks5,45.74.31.25:14022,620,178.105.157.51,True,elite,DE,,24940,Hetzner Online GmbH,True,False,socks5://45.74.31.25:14022
socks4,131.0.245.82:60606,623,187.87.34.82,True,elite,BR,,53073,GD SERVIÇOS INTERNET LTDA,False,True,socks4://131.0.245.82:60606
socks5,45.74.31.30:9881,624,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.30:9881
socks5,95.111.228.190:1082,625,95.111.228.190,True,elite,DE,,51167,Contabo GmbH,True,False,socks5://95.111.228.190:1082
socks4,194.146.110.228:1080,625,194.146.110.228,False,elite,UA,,29496,Link-Service Ltd.,False,False,socks4://194.146.110.228:1080
http,103.157.117.116:8080,626,22.22.22.36,True,anonymous,US,,749,United States Department of Defense (DoD),False,False,http://103.157.117.116:8080
socks5,45.74.31.30:9127,626,50.6.192.190,True,elite,US,,31898,Oracle Corporation,True,False,socks5://45.74.31.30:9127
socks5,45.74.31.25:7124,627,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.25:7124
socks5,45.74.31.25:9414,628,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.25:9414
socks5,184.182.240.12:4145,629,184.182.240.12,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://184.182.240.12:4145
socks5,184.182.240.211:4145,629,184.182.240.211,False,elite,US,,22773,Cox Communications Inc.,False,False,socks5://184.182.240.211:4145
socks5,45.74.31.30:8914,629,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.30:8914
http,91.103.120.48:80,631,91.103.120.59,False,elite,HK,,215355,ALICE NETWORKS LTD,False,False,http://91.103.120.48:80
http,203.95.198.158:8080,631,203.95.198.158,False,elite,KH,,135375,"Today Communication Co.,Ltd",False,False,http://203.95.198.158:8080
socks5,45.74.31.25:9279,631,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.25:9279
socks5,45.74.31.22:4677,632,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.22:4677
http,14.251.13.17:8080,633,14.251.13.17,True,elite,VN,,45899,VNPT Corp,False,True,http://14.251.13.17:8080
socks5,45.74.31.42:6136,633,216.250.113.136,True,elite,US,,8560,IONOS SE,True,False,socks5://45.74.31.42:6136
http,103.112.163.46:8080,634,23.22.22.36,True,anonymous,US,,14618,"Amazon.com, Inc.",True,False,http://103.112.163.46:8080
socks5,45.74.31.50:14780,634,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.50:14780
socks5,45.74.31.42:4480,634,62.151.182.198,True,elite,US,,8560,IONOS SE,True,True,socks5://45.74.31.42:4480
socks4,144.76.61.252:1080,635,144.76.61.252,True,elite,DE,,24940,Hetzner Online GmbH,True,False,socks4://144.76.61.252:1080
socks5,45.74.31.47:4608,636,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.47:4608
socks4,190.109.72.33:33633,636,190.109.72.10,True,elite,BR,,264231,RG.COM - INFORMATICA & COMUNICACAO LTDA - ME,False,True,socks4://190.109.72.33:33633
socks5,45.74.31.47:6150,638,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.47:6150
socks5,45.74.31.50:4175,638,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.50:4175
socks5,45.74.31.50:4768,640,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.50:4768
socks5,45.74.31.40:4091,640,51.75.202.138,True,elite,FR,,16276,OVH SAS,True,True,socks5://45.74.31.40:4091
socks5,46.8.113.170:1080,643,46.8.113.170,True,elite,CZ,,215305,Mastersoft S.R.L.,False,False,socks5://46.8.113.170:1080
http,117.236.124.166:3128,644,117.236.124.166,True,elite,IN,,9829,Bharat Sanchar Nigam Ltd,False,True,http://117.236.124.166:3128
http,47.107.82.96:30051,644,47.112.117.109,False,elite,CN,,37963,"Hangzhou Alibaba Advertising Co.,Ltd.",True,False,http://47.107.82.96:30051
socks5,45.74.31.40:4230,644,62.151.182.198,True,elite,US,,8560,IONOS SE,True,True,socks5://45.74.31.40:4230
socks4,46.8.104.176:1080,645,46.8.104.176,True,elite,RU,,207952,Evro Telecom OOO,False,True,socks4://46.8.104.176:1080
socks5,45.74.31.40:16287,645,34.156.130.8,True,elite,BE,,396982,Google LLC,True,True,socks5://45.74.31.40:16287
socks5,45.74.31.30:8133,645,164.68.100.166,True,elite,DE,,51167,Contabo GmbH,True,True,socks5://45.74.31.30:8133
socks5,146.103.110.233:1080,646,146.103.110.233,True,elite,NL,,216071,SERVERS TECH FZCO,True,False,socks5://146.103.110.233:1080
socks5,45.74.31.50:4028,646,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.50:4028
socks5,45.74.31.50:4892,646,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.50:4892
socks5,45.74.31.23:6364,646,91.134.248.230,True,elite,FR,,16276,OVH SAS,True,True,socks5://45.74.31.23:6364
socks5,45.74.31.47:5484,646,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.47:5484
socks5,45.74.31.40:4633,647,142.93.10.93,True,elite,US,,14061,"DigitalOcean, LLC",True,True,socks5://45.74.31.40:4633
socks5,45.74.31.50:17625,647,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.50:17625
socks5,45.74.31.22:4148,648,62.151.182.198,True,elite,US,,8560,IONOS SE,True,True,socks5://45.74.31.22:4148
socks5,45.74.31.47:5046,649,50.6.192.190,True,elite,US,,31898,Oracle Corporation,True,False,socks5://45.74.31.47:5046
socks5,45.74.31.42:4766,649,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.42:4766
socks5,45.74.31.47:5983,649,62.151.182.198,True,elite,US,,8560,IONOS SE,True,True,socks5://45.74.31.47:5983
socks4,186.225.149.90:4145,650,186.225.149.90,True,elite,BR,,262761,Sinal Br Telecom Ltda,False,True,socks4://186.225.149.90:4145
http,213.154.2.210:3128,650,213.154.2.210,True,elite,AZ,,28787,Aztelekom LLC,False,False,http://213.154.2.210:3128
socks5,45.74.31.50:16244,651,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.50:16244
socks4,186.225.149.81:4145,652,186.225.149.90,True,elite,BR,,262761,Sinal Br Telecom Ltda,False,True,socks4://186.225.149.81:4145
socks4,186.225.132.10:4145,652,186.225.132.10,True,elite,BR,,262761,Sinal Br Telecom Ltda,False,False,socks4://186.225.132.10:4145
socks5,45.74.31.50:4267,652,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.50:4267
socks5,45.74.31.40:8521,653,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.40:8521
socks4,186.225.132.13:4145,654,186.225.132.10,True,elite,BR,,262761,Sinal Br Telecom Ltda,False,False,socks4://186.225.132.13:4145
http,120.55.240.71:8647,654,120.55.240.71,False,elite,CN,,37963,"Hangzhou Alibaba Advertising Co.,Ltd.",True,False,http://120.55.240.71:8647
socks5,45.74.31.47:11795,655,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.47:11795
socks5,45.74.31.47:4856,656,173.199.119.161,True,elite,US,,20473,"The Constant Company, LLC",True,False,socks5://45.74.31.47:4856
http,45.194.3.157:8080,656,45.194.3.157,True,elite,IN,,18229,CtrlS,False,False,http://45.194.3.157:8080
socks5,45.74.31.47:4686,657,50.6.160.38,True,elite,US,,31898,Oracle Corporation,True,False,socks5://45.74.31.47:4686
http,203.95.199.159:8080,658,203.95.199.159,False,elite,KH,,135375,"Today Communication Co.,Ltd",False,False,http://203.95.199.159:8080
socks5,45.74.31.25:7676,659,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.25:7676
socks5,45.74.31.30:7623,659,34.132.56.138,True,elite,US,,396982,Google LLC,True,False,socks5://45.74.31.30:7623
socks5,216.173.68.250:1080,660,216.173.68.250,True,elite,LV,,42532,SIA VEESP,False,False,socks5://216.173.68.250:1080
socks5,45.74.31.25:5277,660,49.13.144.51,True,elite,DE,,24940,Hetzner Online GmbH,True,False,socks5://45.74.31.25:5277
socks5,45.74.31.47:11801,660,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.47:11801
socks5,45.74.31.25:6734,662,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.25:6734
http,103.51.223.133:8080,663,103.51.223.133,False,elite,IN,,135852,Galaxynet Connections Private Limited,False,False,http://103.51.223.133:8080
http,47.81.56.193:8888,663,47.81.56.193,True,elite,TH,,45102,"Alibaba (US) Technology Co., Ltd.",True,False,http://47.81.56.193:8888
socks5,45.74.31.50:4902,663,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.50:4902
socks5,45.74.31.25:6603,663,172.168.194.20,True,elite,US,,8075,Microsoft Corporation,True,True,socks5://45.74.31.25:6603
